Line Scheme	Meter Scheme	PoemID	Poet	Title	Year	constraint_SUM_VIOL	constraint_footmin-no-s-unless-preceded-by-ww	constraint_footmin-none	constraint_posthoc-no-final-ww	constraint_posthoc-standardize-weakpos	constraint_strength.s=>-u	constraint_strength.w=>-p	constraint_stress.s=>-u	constraint_stress.w=>-p	constraint_word-elision	line	line_is_in_nonbounded_parses	line_iscorrect	line_iscorrect_dummy	line_iscorrect_dummy_iambic	line_iscorrect_human2	line_num	meter_info	num_sylls	num_sylls_correct	num_sylls_correct_control	num_sylls_correct_control_iambic	num_sylls_correct_human2	parse	parse_comp	parse_human	parse_human2	parse_str_compu	parse_str_human	parse_str_stress	parses_comp_nonbounded	perc_sylls_correct	perc_sylls_correct_control	perc_sylls_correct_control_iambic	perc_sylls_correct_human2	prosody_ipa	prosody_stress
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	3.0	0	3.0	0	0	0	0	0	0	0	And be cheer'd by the sallies of youth.	1	1	1	0	1	(24, 3)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	9	9	9	4	9	wwswwswws	wwswwswws	wwswwswws	wwswwswws	and  be  CHEER'D  by  the  SAL  lies  of  YOUTH	and  be  CHEER'D  by  the  SAL  lies  of  YOUTH	and  BE  CHEER'D  by  the  SAL  lies  of  YOUTH	wwswwswws | swswwswws | wswswswws | wswswswsw | swswswsws | wswswswss	1.0	1.0	0.444444444444	1.0	ænd `biː `ʧɪrd baɪ ðə `sæ.liːz ʌv `juːθ	U P P U U PU U P
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	3.0	0	2.0	0	1.0	0	0	0	0	0	Religion! what treasure untold	1	1	0	0	1	(25, 4)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	8	3	5	8	wswwswws	wswwswws	wswwswws	wswwswws	re  LI  gion  what  TREA  sure  un  TOLD	re  LI  gion  what  TREA  sure  un  TOLD	re  LI  gion  WHAT  TREA  sure  un  TOLD	wswwswws | wswswsws | wswsswss	1.0	0.375	0.625	1.0	rɪ.`lɪ.ʤən `wʌt `trɛ.ʒɛː ən.`toʊld	UPU P PU UP
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	3.0	0	2.0	0	1.0	0	0	0	0	0	Resides in that heavenly word!	1	1	0	0	1	(26, 4)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	8	3	5	8	wswwswws	wswwswws	wswwswws	wswwswws	re  SIDES  in  that  HEAV  en  ly  WORD	re  SIDES  in  that  HEAV  en  ly  WORD	re  SIDES  in  THAT  HEAV  en  ly  WORD	wswwswws | wswwsws | wswwswsw | wswswsws | wswssws | wsswsws | wswsswsw | wsswswsw | wswsswss | wsswswss	1.0	0.375	0.625	1.0	rɪ.`zaɪdz ɪn `ðæt `hɛ.vən.liː `wɛːd	UP U P PUU P
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	3.0	0	2.0	0	1.0	0	0	0	0	0	More precious than silver and gold,	1	1	0	0	1	(27, 4)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	8	3	5	8	wswwswws	wswwswws	wswwswws	wswwswws	more  PRE  cious  than  SIL  ver  and  GOLD	more  PRE  cious  than  SIL  ver  and  GOLD	MORE  PRE  cious  than  SIL  ver  and  GOLD	wswwswws | wswwswsw | wswswsws | sswwswws	1.0	0.375	0.625	1.0	`mɔːr `prɛ.ʃəs ðæn `sɪl.vɛː ænd `goʊld	P PU U PU U P
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	3.0	0	2.0	0	1.0	0	0	0	0	0	Or all that this earth can afford.	1	1	0	0	1	(28, 4)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	8	3	5	8	wswwswws	wswwswws	wswwswws	wswwswws	or  ALL  that  this  EARTH  can  af  FORD	or  ALL  that  this  EARTH  can  af  FORD	or  ALL  THAT  this  EARTH  can  af  FORD	wswwswws | wwswswws | swswswws | wswswsws | wwswwsww | swswssws | wsswswsw | wsswssws	1.0	0.375	0.625	1.0	ɔːr `ɔːl `ðæt ðɪs `ɛːθ kæn ə.`fɔːrd	U P P U P U UP
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	4.0	0	3.0	0	1.0	0	0	0	0	0	But the sound of the church-going bell	1	0	1	0	1	(29, 4)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	9	8	9	4	9	wwswwswws	wwswwssws	wwswwswws	wwswwswws	but  the  SOUND  of  the  CHURCH  GO  ing  BELL	but  the  SOUND  of  the  CHURCH  go  ing  BELL	but  the  SOUND  of  the  CHURCH  GO  ing  BELL	wwswwssws | swswwssws | swswswsws | wwswswsws | wwswwswws | wwswwssww	0.888888888889	1.0	0.444444444444	1.0	bət ðə `saʊnd ʌv ðə `ʧɛːʧ `goʊ.ɪŋ `bɛl	U U P U U P PU P
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	3.0	0	2.0	0	1.0	0	0	0	0	0	These valleys and rocks never heard,	0	0	0	0	1	(30, 4)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	7	3	5	8	wswwswws	wswwssws	wswwswws	wswwswws	these  VAL  leys  and  ROCKS  NEV  er  HEARD	these  VAL  leys  and  ROCKS  nev  er  HEARD	these  VAL  leys  and  ROCKS  NEV  er  HEARD	wswwssws | wswswsws	0.875	0.375	0.625	1.0	ðiːz `væ.liːz ænd `rɑks `nɛ.vɛː `hɛːd	U PU U P PU P
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	4.0	0	1.0	0	1.0	0	0	0	2.0	0	Ne'er sigh'd at the sound of a knell,	0	0	0	0	1	(31, 4)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	5	3	5	8	wswwswws	swswswws	wswwswws	wswwswws	NE'ER  sigh'd  AT  the  SOUND  of  a  KNELL	ne'er  SIGH'D  at  the  SOUND  of  a  KNELL	NE'ER  SIGH'D  AT  the  SOUND  of  a  KNELL	swswswws | swswswsw | sswwswws | swswswss | swswssws	0.625	0.375	0.625	1.0	`nɛr `saɪd `æt ðə `saʊnd ʌv eɪ `nɛl	P P P U P U U P
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	3.0	0	2.0	0	1.0	0	0	0	0	0	Or smiled when a sabbath appear'd.	1	1	0	0	1	(32, 4)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	8	3	5	8	wswwswws	wswwswws	wswwswws	wswwswws	or  SMILED  when  a  SAB  bath  ap  PEAR'D	or  SMILED  when  a  SAB  bath  ap  PEAR'D	or  SMILED  WHEN  a  SAB  bath  ap  PEAR'D	wswwswws | swswswws | wswswsws | wswwswsw | wwswswsw | swswswss | swswssws | wsswswsw | wsswswss | wsswssws	1.0	0.375	0.625	1.0	ɔːr `smaɪld `wɛn eɪ `sæ.bəθ ə.`pɪrd	U P P U PU UP
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	3.0	0	2.0	0	1.0	0	0	0	0	0	Ye winds that have made me your sport,	1	1	0	0	1	(33, 5)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	8	3	5	8	wswwswws	wswwswws	wswwswws	wswwswws	ye  WINDS  that  have  MADE  me  your  SPORT	ye  WINDS  that  have  MADE  me  your  SPORT	ye  WINDS  THAT  HAVE  MADE  me  your  SPORT	wswwswws | wswswsws | wsswswss | wsswssws | wswsswss	1.0	0.375	0.625	1.0	jiː `wɪndz `ðæt `hæv `meɪd miː jɔːr `spɔːrt	U P P P P U U P
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	3.0	0	2.0	0	1.0	0	0	0	0	0	Convey to this desolate shore	1	1	0	0	1	(34, 5)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	8	3	5	8	wswwswws	wswwswws	wswwswws	wswwswws	con  VEY  to  this  DES  o  late  SHORE	con  VEY  to  this  DES  o  late  SHORE	con  VEY  to  this  DES  o  late  SHORE	wswwswws | wswwswsw | wswswsws	1.0	0.375	0.625	1.0	kən.`veɪ tuː ðɪs `dɛ.sə.lət `ʃɔːr	UP U U PUU P
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	3.0	0	2.0	0	1.0	0	0	0	0	0	Some cordial endearing report	1	1	0	0	1	(35, 5)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	8	3	5	8	wswwswws	wswwswws	wswwswws	wswwswws	some  COR  dial  en  DEAR  ing  re  PORT	some  COR  dial  en  DEAR  ing  re  PORT	SOME  COR  dial  en  DEAR  ing  re  PORT	wswwswws | swswswws | wswwswsw | sswwswws | wswswsws	1.0	0.375	0.625	1.0	`səm `kɔːr.ʤəl ɛn.`diː.rɪŋ riː.`pɔːrt	P PU UPU UP
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	3.0	0	2.0	0	1.0	0	0	0	0	0	Of a land I shall visit no more!	1	0	1	0	1	(36, 5)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	9	6	9	4	9	wwswwswws	wwsswswsw	wwswwswws	wwswwswws	of  a  LAND  I  shall  VIS  it  NO  more	of  a  LAND  i  shall  VIS  it  no  MORE	of  a  LAND  I  SHALL  VIS  it  NO  MORE	wwsswswsw | wswswswsw | swswwswsw | wwswwswws | swsswswsw | swswsswsw	0.666666666667	1.0	0.444444444444	1.0	ʌv eɪ `lænd `aɪ `ʃæl `vɪ.zət `noʊ `mɔːr	U U P P P PU P P
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	3.0	0	2.0	0	1.0	0	0	0	0	0	My friends, do they now and then send	1	1	0	0	1	(37, 5)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	8	3	5	8	wswwswws	wswwswws	wswwswws	wswwswws	my  FRIENDS  do  they  NOW  and  then  SEND	my  FRIENDS  do  they  NOW  and  then  SEND	my  FRIENDS  DO  THEY  NOW  and  THEN  SEND	wswwswws | wswswsws | wswwswsw | wsswswsw | wswsswsw | wsswswss | wswsswss	1.0	0.375	0.625	1.0	maɪ `frɛndz `duː `ðeɪ `naʊ ænd `ðɛn `sɛnd	U P P P P U P P
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	5.0	0	2.0	0	1.0	0	0	2.0	0	0	A wish or a thought after me?	0	0	0	0	1	(38, 5)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	7	3	5	8	wswwswws	wswwssws	wswwswws	wswwswws	a  WISH  or  a  THOUGHT  AF  ter  ME	a  WISH  or  a  THOUGHT  af  ter  ME	a  WISH  or  a  THOUGHT  AF  ter  me	wswwssws | wswswsws | wswwssww | wswswsww | wswwswsw	0.875	0.375	0.625	1.0	eɪ `wɪʃ ɔːr eɪ `θɔːt `æf.tɛː miː	U P U U P PU U
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	2.0	0	0	0	0	0	0	0	2.0	0	Oh tell me I yet have a friend,	0	0	0	0	1	(39, 5)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	5	3	5	8	wswwswws	wswswsws	wswwswws	wswwswws	oh  TELL  me  I  yet  HAVE  a  FRIEND	oh  TELL  me  i  YET  have  a  FRIEND	OH  TELL  me  I  YET  HAVE  a  FRIEND	wswswsws | sswswsws	0.625	0.375	0.625	1.0	`oʊ `tɛl miː `aɪ `jɛt `hæv eɪ `frɛnd	P P U P P P U P
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	3.0	0	3.0	0	0	0	0	0	0	0	Though a friend I am never to see.	1	1	1	0	1	(40, 5)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	9	9	9	4	9	wwswwswws	wwswwswws	wwswwswws	wwswwswws	though  a  FRIEND  i  am  NEV  er  to  SEE	though  a  FRIEND  i  am  NEV  er  to  SEE	though  a  FRIEND  I  am  NEV  er  to  SEE	wwswwswws | swswwswws | wswswswws | wswswswsw | swswswsws | swsswswsw | wswswswss | swsswswss	1.0	1.0	0.444444444444	1.0	ðoʊ eɪ `frɛnd `aɪ æm `nɛ.vɛː tuː `siː	U U P P U PU U P
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	3.0	0	2.0	0	1.0	0	0	0	0	0	How fleet is a glance of the mind!	1	1	0	0	1	(41, 6)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	8	3	5	8	wswwswws	wswwswws	wswwswws	wswwswws	how  FLEET  is  a  GLANCE  of  the  MIND	how  FLEET  is  a  GLANCE  of  the  MIND	how  FLEET  is  a  GLANCE  of  the  MIND	wswwswws | wswswsws | wswwswsw	1.0	0.375	0.625	1.0	haʊ `fliːt ɪz eɪ `glæns ʌv ðə `maɪnd	U P U U P U U P
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	3.0	0	2.0	0	1.0	0	0	0	0	0	Compared with the speed of its flight,	1	1	0	0	1	(42, 6)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	8	3	5	8	wswwswws	wswwswws	wswwswws	wswwswws	com  PARED  with  the  SPEED  of  its  FLIGHT	com  PARED  with  the  SPEED  of  its  FLIGHT	com  PARED  with  the  SPEED  of  its  FLIGHT	wswwswws | wswswsws | wswwswsw	1.0	0.375	0.625	1.0	kəm.`pɛrd wɪð ðə `spiːd ʌv ɪts `flaɪt	UP U U P U U P
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	3.0	0	2.0	0	1.0	0	0	0	0	0	The tempest itself lags behind,	0	0	0	0	1	(43, 6)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	7	3	5	8	wswwswws	wswwssws	wswwswws	wswwswws	the  TEM  pest  it  SELF  LAGS  be  HIND	the  TEM  pest  it  SELF  lags  be  HIND	the  TEM  pest  it  SELF  LAGS  be  HIND	wswwssws | wswswsws	0.875	0.375	0.625	1.0	ðə `tɛm.pəst ɪt.`sɛlf `lægz bɪ.`haɪnd	U PU UP P UP
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	5.0	0	2.0	0	1.0	0	0	0	2.0	0	And the swift winged arrows of light.	0	0	0	0	1	(44, 6)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	9	5	8	4	9	wwswwswws	wwswswws	wwswwswws	wwswwswws	and  the  SWIFT  winged  AR  rows  of  LIGHT	and  the  SWIFT  winged  ar  ROWS  of  light	and  the  SWIFT  WINGED  AR  rows  of  LIGHT	wwswswws | swswswws | swswswsw | wwswswsw | swswswss	0.555555555556	0.888888888889	0.444444444444	1.0	ænd ðə `swɪft `wɪŋd `æ.roʊz ʌv `laɪt	U U P P PU U P
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	2.0	0	0	0	0	0	0	2.0	0	0	When I think of my own native land,	1	0	1	0	1	(45, 6)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	9	5	9	4	9	wwswwswws	swswswsws	wwswwswws	wwswwswws	WHEN  i  THINK  of  MY  own  NA  tive  LAND	when  i  THINK  of  my  OWN  na  tive  LAND	WHEN  I  THINK  of  my  OWN  NA  tive  LAND	swswswsws | swswwssws | wwswwswws | wwswwssww	0.555555555556	1.0	0.444444444444	1.0	`wɛn `aɪ `θɪŋk ʌv maɪ `oʊn `neɪ.tɪv `lænd	P P P U U P PU P
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	2.0	0	1.0	0	1.0	0	0	0	0	0	In a moment I seem to be there;	1	0	1	0	1	(46, 6)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	9	6	9	4	9	wwswwswws	swswwswsw	wwswwswws	wwswwswws	IN  a  MO  ment  i  SEEM  to  BE  there	in  a  MO  ment  i  SEEM  to  be  THERE	in  a  MO  ment  I  SEEM  to  BE  there	swswwswsw | wwswwswws | swswswsws | swswsswsw	0.666666666667	1.0	0.444444444444	1.0	ɪn eɪ `moʊ.mənt `aɪ `siːm tuː `biː ðɛr	U U PU P P U P U
trimeter	anapestic	Z200323132	William Cowper	Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez	1782.0	4.0	0	3.0	0	1.0	0	0	0	0	0	But alas! recollection at hand	0	0	1	0	1	(47, 6)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	9	8	9	4	9	wwswwswws	wwsswswws	wwswwswws	wwswwswws	but  al  AS  REC  ol  LEC  tion  at  HAND	but  al  AS  rec  ol  LEC  tion  at  HAND	but  al  AS  REC  ol  LEC  tion  AT  HAND	wwsswswws | wwsswswsw | swswwswsw | swwswswsw | wswswswsw | wswswswws | swsswswsw | swsswswws | wwsswwsww | wswswswss | swsswswss	0.888888888889	1.0	0.444444444444	1.0	bət ə.`læs 'rɛ.kə.`lɛk.ʃən `æt `hænd	U UP SUPU P P
